,index,YYYY,State,COUNTY,FIPS_State,FIPS_County,FIPS_Combined,SubstanceName,DrugReports,TotalDrugReportsCounty,TotalDrugReportsState
2112,8661,2013,OH,CUYAHOGA,39,35,39035,Tramadol,13,16443,93747
2113,8664,2013,OH,DARKE,39,37,39037,Fentanyl,1,200,93747
2114,8665,2013,OH,DARKE,39,37,39037,Hydrocodone,2,200,93747
2115,8678,2013,OH,ERIE,39,43,39043,Morphine,5,1029,93747
2116,8683,2013,OH,FAIRFIELD,39,45,39045,Buprenorphine,39,1715,93747
2117,8705,2013,OH,GALLIA,39,53,39053,Oxycodone,18,286,93747
2118,8706,2013,OH,GALLIA,39,53,39053,Oxymorphone,4,286,93747
2119,8717,2013,OH,GREENE,39,57,39057,Heroin,175,909,93747
2120,8719,2013,OH,GUERNSEY,39,59,39059,Methadone,2,458,93747
2121,8722,2013,OH,HAMILTON,39,61,39061,Buprenorphine,75,11063,93747
2122,8725,2013,OH,HANCOCK,39,63,39063,Fentanyl,2,614,93747
2123,8726,2013,OH,HANCOCK,39,63,39063,Hydromorphone,2,614,93747
2124,8727,2013,OH,HANCOCK,39,63,39063,Methadone,1,614,93747
2125,8732,2013,OH,HARRISON,39,67,39067,Buprenorphine,3,54,93747
2126,8742,2013,OH,HIGHLAND,39,71,39071,Heroin,84,524,93747
2127,8743,2013,OH,HIGHLAND,39,71,39071,Methadone,1,524,93747
2128,8744,2013,OH,HOLMES,39,75,39075,Morphine,4,132,93747
2129,8745,2013,OH,HURON,39,77,39077,Buprenorphine,15,485,93747
2130,8749,2012,OH,TUSCARAWAS,39,157,39157,Oxycodone,4,225,85415
2131,8763,2012,OH,WASHINGTON,39,167,39167,Buprenorphine,3,323,85415
2132,8764,2012,OH,WASHINGTON,39,167,39167,Hydrocodone,22,323,85415
2133,8765,2012,OH,WAYNE,39,169,39169,Heroin,45,640,85415
2134,8777,2012,OH,WOOD,39,173,39173,Buprenorphine,7,708,85415
2135,8778,2012,OH,WOOD,39,173,39173,Hydrocodone,20,708,85415
2136,8789,2013,OH,ALLEN,39,3,39003,Hydrocodone,25,750,93747
2137,8795,2013,OH,ASHTABULA,39,7,39007,Methadone,7,1066,93747
2138,8796,2013,OH,AUGLAIZE,39,11,39011,Buprenorphine,2,216,93747
2139,8797,2013,OH,AUGLAIZE,39,11,39011,Codeine,3,216,93747
2140,8798,2013,OH,AUGLAIZE,39,11,39011,Hydrocodone,3,216,93747
2141,8799,2013,OH,AUGLAIZE,39,11,39011,Morphine,1,216,93747
2142,8811,2013,OH,BELMONT,39,13,39013,Heroin,55,647,93747
2143,8836,2013,OH,BUTLER,39,17,39017,Hydromorphone,3,2894,93747
2144,8857,2013,OH,BROWN,39,15,39015,Oxycodone,19,260,93747
2145,8878,2013,OH,CHAMPAIGN,39,21,39021,Morphine,1,215,93747
2146,8888,2013,OH,CLARK,39,23,39023,Buprenorphine,1,354,93747
2147,8891,2013,OH,CLERMONT,39,25,39025,Methadone,8,803,93747
2148,8895,2013,OH,COLUMBIANA,39,29,39029,Oxycodone,33,732,93747
2149,8896,2013,OH,COSHOCTON,39,31,39031,Heroin,33,109,93747
2150,8897,2013,OH,CRAWFORD,39,33,39033,Oxycodone,18,412,93747
2151,8902,2013,OH,CUYAHOGA,39,35,39035,Oxycodone,436,16443,93747
2152,8903,2013,OH,CUYAHOGA,39,35,39035,Oxymorphone,7,16443,93747
2153,8909,2013,OH,ERIE,39,43,39043,Fentanyl,2,1029,93747
2154,8915,2013,OH,FAIRFIELD,39,45,39045,Codeine,1,1715,93747
2155,8916,2013,OH,FAIRFIELD,39,45,39045,Hydrocodone,29,1715,93747
2156,8917,2013,OH,FAIRFIELD,39,45,39045,Oxycodone,99,1715,93747
2157,8919,2013,OH,FAYETTE,39,47,39047,Hydrocodone,3,142,93747
2158,8936,2013,OH,FULTON,39,51,39051,Hydrocodone,5,128,93747
2159,8939,2013,OH,GALLIA,39,53,39053,Fentanyl,1,286,93747
2160,8940,2013,OH,GALLIA,39,53,39053,Hydromorphone,1,286,93747
2161,8941,2013,OH,GEAUGA,39,55,39055,Hydrocodone,2,204,93747
2162,8942,2013,OH,GEAUGA,39,55,39055,Oxycodone,9,204,93747
2163,8949,2013,OH,GREENE,39,57,39057,Tramadol,2,909,93747
2164,8956,2013,OH,CLERMONT,39,25,39025,Oxycodone,57,803,93747
2165,8957,2013,OH,CLERMONT,39,25,39025,Oxymorphone,2,803,93747
2166,8960,2013,OH,CLINTON,39,27,39027,Codeine,1,361,93747
2167,8963,2013,OH,COLUMBIANA,39,29,39029,Fentanyl,1,732,93747
2168,8964,2013,OH,COLUMBIANA,39,29,39029,Hydromorphone,1,732,93747
2169,8965,2013,OH,COLUMBIANA,39,29,39029,Morphine,4,732,93747
2170,8966,2013,OH,COSHOCTON,39,31,39031,Opiates,1,109,93747
2171,8968,2013,OH,CRAWFORD,39,33,39033,Hydromorphone,1,412,93747
2172,8969,2013,OH,CRAWFORD,39,33,39033,Morphine,3,412,93747
2173,8977,2013,OH,DEFIANCE,39,39,39039,Hydrocodone,13,728,93747
2174,8978,2013,OH,DELAWARE,39,41,39041,Fentanyl,1,686,93747
2175,8987,2013,OH,ERIE,39,43,39043,Buprenorphine,12,1029,93747
2176,8993,2013,OH,FAIRFIELD,39,45,39045,Morphine,5,1715,93747
2177,9005,2013,OH,FRANKLIN,39,49,39049,Hydrocodone,176,8897,93747
2178,9006,2013,OH,FRANKLIN,39,49,39049,Tramadol,18,8897,93747
2179,9009,2013,OH,FULTON,39,51,39051,Buprenorphine,1,128,93747
2180,9011,2013,OH,GALLIA,39,53,39053,Heroin,57,286,93747
2181,9012,2013,OH,GALLIA,39,53,39053,Methadone,1,286,93747
2182,9018,2013,OH,GREENE,39,57,39057,Codeine,2,909,93747
2183,9019,2013,OH,GREENE,39,57,39057,Oxymorphone,1,909,93747
2184,9024,2013,OH,GUERNSEY,39,59,39059,Hydrocodone,14,458,93747
2185,9025,2013,OH,GUERNSEY,39,59,39059,Oxycodone,41,458,93747
2186,9026,2013,OH,HAMILTON,39,61,39061,Morphine,30,11063,93747
2187,9036,2013,OH,HIGHLAND,39,71,39071,Hydrocodone,7,524,93747
2188,9037,2013,OH,HIGHLAND,39,71,39071,Oxycodone,31,524,93747
2189,9038,2013,OH,HOCKING,39,73,39073,Hydrocodone,7,147,93747
2190,9040,2013,OH,HURON,39,77,39077,Morphine,8,485,93747
2191,9041,2013,OH,JACKSON,39,79,39079,Morphine,5,522,93747
2192,9051,2013,OH,CARROLL,39,19,39019,Codeine,1,78,93747
2193,9052,2013,OH,CARROLL,39,19,39019,Hydrocodone,3,78,93747
2194,9068,2013,OH,CLERMONT,39,25,39025,Heroin,236,803,93747
2195,9069,2013,OH,CLINTON,39,27,39027,Fentanyl,1,361,93747
2196,9070,2013,OH,CLINTON,39,27,39027,Heroin,60,361,93747
2197,9076,2013,OH,COLUMBIANA,39,29,39029,Buprenorphine,13,732,93747
2198,9077,2013,OH,COLUMBIANA,39,29,39029,Hydrocodone,11,732,93747
2199,9078,2013,OH,COSHOCTON,39,31,39031,Methadone,1,109,93747
2200,9086,2013,OH,CUYAHOGA,39,35,39035,Buprenorphine,54,16443,93747
2201,9087,2013,OH,CUYAHOGA,39,35,39035,Codeine,34,16443,93747
2202,9088,2013,OH,CUYAHOGA,39,35,39035,Hydrocodone,142,16443,93747
2203,9089,2013,OH,CUYAHOGA,39,35,39035,Morphine,18,16443,93747
2204,9092,2013,OH,DEFIANCE,39,39,39039,Methadone,3,728,93747
2205,9101,2013,OH,FAIRFIELD,39,45,39045,Oxymorphone,2,1715,93747
2206,9106,2013,OH,FAYETTE,39,47,39047,Oxycodone,6,142,93747
2207,9108,2013,OH,FRANKLIN,39,49,39049,Codeine,2,8897,93747
2208,9109,2013,OH,FRANKLIN,39,49,39049,Morphine,38,8897,93747
2209,9119,2013,OH,FULTON,39,51,39051,Oxycodone,10,128,93747
2210,9120,2013,OH,FULTON,39,51,39051,Oxymorphone,1,128,93747
2211,9125,2013,OH,GEAUGA,39,55,39055,Morphine,1,204,93747
2212,9133,2013,OH,GREENE,39,57,39057,Hydrocodone,29,909,93747
2213,9134,2013,OH,GUERNSEY,39,59,39059,Morphine,2,458,93747
2214,9135,2013,OH,HAMILTON,39,61,39061,Hydromorphone,6,11063,93747
2215,9138,2013,OH,HANCOCK,39,63,39063,Buprenorphine,4,614,93747
2216,9139,2013,OH,HANCOCK,39,63,39063,Codeine,12,614,93747
2217,9140,2013,OH,HANCOCK,39,63,39063,Hydrocodone,22,614,93747
2218,9141,2013,OH,HANCOCK,39,63,39063,Morphine,2,614,93747
2219,9148,2013,OH,HARDIN,39,65,39065,Buprenorphine,17,369,93747
2220,9149,2013,OH,HARDIN,39,65,39065,Codeine,1,369,93747
2221,9175,2013,OH,BUTLER,39,17,39017,Buprenorphine,43,2894,93747
2222,9176,2013,OH,BUTLER,39,17,39017,Morphine,27,2894,93747
2223,9202,2013,OH,CLERMONT,39,25,39025,Hydrocodone,27,803,93747
2224,9203,2013,OH,CLINTON,39,27,39027,Buprenorphine,5,361,93747
2225,9204,2013,OH,CLINTON,39,27,39027,Morphine,1,361,93747
2226,9208,2013,OH,COLUMBIANA,39,29,39029,Heroin,141,732,93747
2227,9209,2013,OH,COLUMBIANA,39,29,39029,Methadone,2,732,93747
2228,9210,2013,OH,CRAWFORD,39,33,39033,Heroin,85,412,93747
2229,9213,2013,OH,CUYAHOGA,39,35,39035,Heroin,2277,16443,93747
2230,9214,2013,OH,CUYAHOGA,39,35,39035,Propoxyphene,4,16443,93747
2231,9216,2013,OH,DARKE,39,37,39037,Morphine,6,200,93747
2232,9219,2013,OH,DEFIANCE,39,39,39039,Buprenorphine,10,728,93747
2233,9220,2013,OH,DEFIANCE,39,39,39039,Morphine,5,728,93747
2234,9221,2013,OH,DELAWARE,39,41,39041,Oxycodone,29,686,93747
2235,9222,2013,OH,DELAWARE,39,41,39041,Oxymorphone,2,686,93747
2236,9236,2013,OH,FRANKLIN,39,49,39049,Buprenorphine,95,8897,93747
2237,9240,2013,OH,FULTON,39,51,39051,Methadone,1,128,93747
2238,9242,2013,OH,GEAUGA,39,55,39055,Heroin,52,204,93747
2239,9258,2013,OH,CLARK,39,23,39023,Morphine,1,354,93747
2240,9261,2013,OH,CLERMONT,39,25,39025,Tramadol,2,803,93747
2241,9262,2013,OH,CLINTON,39,27,39027,Oxycodone,10,361,93747
2242,9263,2013,OH,CLINTON,39,27,39027,Oxymorphone,1,361,93747
2243,9267,2013,OH,CRAWFORD,39,33,39033,Methadone,2,412,93747
2244,9280,2013,OH,DEFIANCE,39,39,39039,Hydromorphone,1,728,93747
2245,9281,2013,OH,DELAWARE,39,41,39041,Heroin,167,686,93747
2246,9282,2013,OH,DELAWARE,39,41,39041,Methadone,2,686,93747
2247,9288,2013,OH,ERIE,39,43,39043,Codeine,8,1029,93747
2248,9289,2013,OH,ERIE,39,43,39043,Hydrocodone,25,1029,93747
2249,9290,2013,OH,ERIE,39,43,39043,Hydromorphone,7,1029,93747
2250,9295,2013,OH,FAIRFIELD,39,45,39045,Fentanyl,2,1715,93747
2251,9296,2013,OH,FAIRFIELD,39,45,39045,Heroin,264,1715,93747
2252,9301,2013,OH,FAYETTE,39,47,39047,Heroin,44,142,93747
2253,9311,2013,OH,FRANKLIN,39,49,39049,Hydromorphone,12,8897,93747
2254,9312,2013,OH,FRANKLIN,39,49,39049,Meperidine,2,8897,93747
2255,9316,2013,OH,FULTON,39,51,39051,Fentanyl,1,128,93747
2256,9317,2013,OH,FULTON,39,51,39051,Heroin,25,128,93747
2257,9330,2013,OH,GUERNSEY,39,59,39059,Hydromorphone,1,458,93747
2258,9348,2013,OH,HOCKING,39,73,39073,Heroin,25,147,93747
2259,9352,2013,OH,GREENE,39,57,39057,Buprenorphine,5,909,93747
2260,9353,2013,OH,GREENE,39,57,39057,Fentanyl,4,909,93747
2261,9354,2013,OH,GREENE,39,57,39057,Mitragynine,3,909,93747
2262,9355,2013,OH,GREENE,39,57,39057,Morphine,3,909,93747
2263,9360,2013,OH,GUERNSEY,39,59,39059,Buprenorphine,42,458,93747
2264,9365,2013,OH,HANCOCK,39,63,39063,Heroin,86,614,93747
2265,9367,2013,OH,HARDIN,39,65,39065,Hydrocodone,21,369,93747
2266,9381,2013,OH,HIGHLAND,39,71,39071,Morphine,1,524,93747
2267,9388,2013,OH,HURON,39,77,39077,Methadone,3,485,93747
2268,9390,2013,OH,JACKSON,39,79,39079,Oxycodone,50,522,93747
2269,9391,2013,OH,JACKSON,39,79,39079,Oxymorphone,15,522,93747
2270,9402,2013,OH,KNOX,39,83,39083,Oxycodone,17,234,93747
2271,9412,2013,OH,LICKING,39,89,39089,Codeine,2,1403,93747
2272,9415,2013,OH,LOGAN,39,91,39091,Buprenorphine,3,161,93747
2273,9418,2013,OH,LORAIN,39,93,39093,Oxycodone,10,364,93747
2274,9426,2013,OH,MADISON,39,97,39097,Oxycodone,38,404,93747
2275,9429,2013,OH,MAHONING,39,99,39099,Methadone,8,2008,93747
2276,9446,2013,OH,MEDINA,39,103,39103,Hydromorphone,3,799,93747
2277,9447,2013,OH,MEDINA,39,103,39103,Oxycodone,70,799,93747
2278,9448,2013,OH,MEIGS,39,105,39105,Morphine,3,162,93747
2279,9454,2013,OH,HAMILTON,39,61,39061,Codeine,21,11063,93747
2280,9455,2013,OH,HAMILTON,39,61,39061,Hydrocodone,109,11063,93747
2281,9456,2013,OH,HAMILTON,39,61,39061,Methorphan,1,11063,93747
2282,9457,2013,OH,HAMILTON,39,61,39061,Tramadol,14,11063,93747
2283,9460,2013,OH,HANCOCK,39,63,39063,Oxymorphone,1,614,93747
2284,9466,2013,OH,HARRISON,39,67,39067,Hydrocodone,6,54,93747
2285,9474,2013,OH,HOCKING,39,73,39073,Buprenorphine,13,147,93747
2286,9475,2013,OH,HOLMES,39,75,39075,Heroin,4,132,93747
2287,9478,2013,OH,HURON,39,77,39077,Codeine,1,485,93747
2288,9479,2013,OH,HURON,39,77,39077,Hydrocodone,15,485,93747
2289,9480,2013,OH,HURON,39,77,39077,Oxycodone,37,485,93747
2290,9483,2013,OH,JACKSON,39,79,39079,Heroin,74,522,93747
2291,9486,2013,OH,JEFFERSON,39,81,39081,Hydrocodone,4,334,93747
2292,9487,2013,OH,JEFFERSON,39,81,39081,Methadone,2,334,93747
2293,9497,2013,OH,LAKE,39,85,39085,Buprenorphine,41,3544,93747
2294,9498,2013,OH,LAKE,39,85,39085,Morphine,8,3544,93747
2295,9504,2013,OH,LAWRENCE,39,87,39087,Morphine,1,245,93747
2296,9513,2013,OH,LICKING,39,89,39089,Heroin,196,1403,93747
2297,9516,2013,OH,LORAIN,39,93,39093,Heroin,31,364,93747
2298,9518,2013,OH,LUCAS,39,95,39095,Fentanyl,3,2015,93747
2299,9523,2013,OH,MADISON,39,97,39097,Heroin,76,404,93747
2300,9525,2013,OH,MAHONING,39,99,39099,Fentanyl,11,2008,93747
2301,9526,2013,OH,MAHONING,39,99,39099,Hydrocodone,69,2008,93747
2302,9527,2013,OH,MAHONING,39,99,39099,Hydromorphone,2,2008,93747
2303,9529,2013,OH,MARION,39,101,39101,Oxycodone,77,622,93747
2304,9540,2013,OH,MEDINA,39,103,39103,Hydrocodone,22,799,93747
2305,9541,2013,OH,MEDINA,39,103,39103,Methadone,1,799,93747
2306,9543,2013,OH,MIAMI,39,109,39109,Buprenorphine,10,526,93747
2307,9544,2013,OH,MIAMI,39,109,39109,Morphine,1,526,93747
2308,9549,2013,OH,MONTGOMERY,39,113,39113,Oxycodone,151,9436,93747
2309,9550,2013,OH,MONTGOMERY,39,113,39113,Oxymorphone,1,9436,93747
2310,9554,2013,OH,ERIE,39,43,39043,Heroin,167,1029,93747
2311,9555,2013,OH,ERIE,39,43,39043,Methadone,7,1029,93747
2312,9557,2013,OH,FAIRFIELD,39,45,39045,Opiates,1,1715,93747
2313,9568,2013,OH,FRANKLIN,39,49,39049,Fentanyl,5,8897,93747
2314,9569,2013,OH,FRANKLIN,39,49,39049,Oxycodone,635,8897,93747
2315,9570,2013,OH,FRANKLIN,39,49,39049,Oxymorphone,9,8897,93747
2316,9576,2013,OH,GALLIA,39,53,39053,Buprenorphine,9,286,93747
2317,9580,2013,OH,GREENE,39,57,39057,Oxycodone,43,909,93747
2318,9585,2013,OH,GUERNSEY,39,59,39059,Oxymorphone,2,458,93747
2319,9587,2013,OH,HAMILTON,39,61,39061,Oxycodone,269,11063,93747
2320,9588,2013,OH,HAMILTON,39,61,39061,Oxymorphone,6,11063,93747
2321,9593,2013,OH,HARDIN,39,65,39065,Heroin,86,369,93747
2322,9596,2013,OH,HARRISON,39,67,39067,Oxycodone,3,54,93747
2323,9597,2013,OH,HARRISON,39,67,39067,Oxymorphone,2,54,93747
2324,9600,2013,OH,HENRY,39,69,39069,Hydrocodone,4,62,93747
2325,9601,2013,OH,HIGHLAND,39,71,39071,Fentanyl,1,524,93747
2326,9614,2013,OH,KNOX,39,83,39083,Buprenorphine,7,234,93747
2327,9616,2013,OH,LAKE,39,85,39085,Oxycodone,101,3544,93747
2328,9617,2013,OH,LAKE,39,85,39085,Oxymorphone,2,3544,93747
2329,9622,2013,OH,LAWRENCE,39,87,39087,Hydrocodone,5,245,93747
2330,9635,2013,OH,LICKING,39,89,39089,Hydrocodone,21,1403,93747
2331,9636,2013,OH,LICKING,39,89,39089,Oxycodone,36,1403,93747
2332,9640,2013,OH,LUCAS,39,95,39095,Buprenorphine,21,2015,93747
2333,9641,2013,OH,LUCAS,39,95,39095,Hydrocodone,46,2015,93747
2334,9651,2013,OH,MAHONING,39,99,39099,Buprenorphine,30,2008,93747
2335,9656,2013,OH,CLARK,39,23,39023,Oxycodone,9,354,93747
2336,9660,2013,OH,CLERMONT,39,25,39025,Buprenorphine,32,803,93747
2337,9661,2013,OH,CLERMONT,39,25,39025,Codeine,3,803,93747
2338,9663,2013,OH,CLINTON,39,27,39027,Methadone,4,361,93747
2339,9665,2013,OH,COSHOCTON,39,31,39031,Hydrocodone,8,109,93747
2340,9666,2013,OH,COSHOCTON,39,31,39031,Oxycodone,2,109,93747
2341,9669,2013,OH,CRAWFORD,39,33,39033,Codeine,1,412,93747
2342,9677,2013,OH,DARKE,39,37,39037,Oxycodone,5,200,93747
2343,9683,2013,OH,DEFIANCE,39,39,39039,Heroin,44,728,93747
2344,9684,2013,OH,DELAWARE,39,41,39041,Morphine,4,686,93747
2345,9692,2013,OH,ERIE,39,43,39043,Oxycodone,62,1029,93747
2346,9693,2013,OH,ERIE,39,43,39043,Oxymorphone,7,1029,93747
2347,9698,2013,OH,FAIRFIELD,39,45,39045,Methadone,5,1715,93747
2348,9708,2013,OH,FRANKLIN,39,49,39049,Heroin,1190,8897,93747
2349,9709,2013,OH,FRANKLIN,39,49,39049,Methadone,33,8897,93747
2350,9710,2013,OH,FRANKLIN,39,49,39049,Propoxyphene,3,8897,93747
2351,9717,2013,OH,GALLIA,39,53,39053,Hydrocodone,22,286,93747
2352,9718,2013,OH,GALLIA,39,53,39053,Morphine,8,286,93747
2353,9730,2013,OH,GREENE,39,57,39057,Methadone,9,909,93747
2354,9733,2013,OH,GUERNSEY,39,59,39059,Heroin,42,458,93747
2355,9736,2013,OH,HAMILTON,39,61,39061,Fentanyl,5,11063,93747
2356,9737,2013,OH,HAMILTON,39,61,39061,Heroin,3458,11063,93747
2357,9738,2013,OH,HAMILTON,39,61,39061,Methadone,35,11063,93747
2358,9741,2013,OH,HANCOCK,39,63,39063,Oxycodone,46,614,93747
2359,9745,2013,OH,HARDIN,39,65,39065,Oxycodone,64,369,93747
2360,9746,2013,OH,HARDIN,39,65,39065,Oxymorphone,1,369,93747
2361,9749,2013,OH,HARRISON,39,67,39067,Heroin,2,54,93747
2362,9753,2013,OH,HARDIN,39,65,39065,Morphine,2,369,93747
2363,9758,2013,OH,HENRY,39,69,39069,Heroin,1,62,93747
2364,9760,2013,OH,HOCKING,39,73,39073,Oxycodone,11,147,93747
2365,9764,2013,OH,HURON,39,77,39077,Oxymorphone,4,485,93747
2366,9765,2013,OH,HURON,39,77,39077,Tramadol,1,485,93747
2367,9786,2013,OH,LICKING,39,89,39089,Methadone,7,1403,93747
2368,9788,2013,OH,LOGAN,39,91,39091,Heroin,73,161,93747
2369,9795,2013,OH,LUCAS,39,95,39095,Methadone,8,2015,93747
2370,9805,2013,OH,MARION,39,101,39101,Fentanyl,1,622,93747
2371,9806,2013,OH,MARION,39,101,39101,Heroin,178,622,93747
2372,9807,2013,OH,MARION,39,101,39101,Methadone,6,622,93747
2373,9820,2013,OH,MEIGS,39,105,39105,Buprenorphine,4,162,93747
2374,9821,2013,OH,MEIGS,39,105,39105,Hydrocodone,10,162,93747
2375,9823,2013,OH,MERCER,39,107,39107,Heroin,104,159,93747
2376,9834,2013,OH,MONTGOMERY,39,113,39113,Desmethylprodine ,1,9436,93747
2377,9835,2013,OH,MONTGOMERY,39,113,39113,Fentanyl,32,9436,93747
2378,9836,2013,OH,MONTGOMERY,39,113,39113,Heroin,2462,9436,93747
2379,9837,2013,OH,MONTGOMERY,39,113,39113,Methadone,34,9436,93747
2380,9847,2013,OH,MUSKINGUM,39,119,39119,Buprenorphine,3,308,93747
2381,9848,2013,OH,MUSKINGUM,39,119,39119,Hydrocodone,20,308,93747
2382,9854,2013,OH,HOCKING,39,73,39073,Methadone,1,147,93747
2383,9855,2013,OH,HURON,39,77,39077,Fentanyl,2,485,93747
2384,9856,2013,OH,HURON,39,77,39077,Heroin,119,485,93747
2385,9859,2013,OH,JACKSON,39,79,39079,Hydrocodone,33,522,93747
2386,9864,2013,OH,JEFFERSON,39,81,39081,Buprenorphine,6,334,93747
2387,9865,2013,OH,JEFFERSON,39,81,39081,Codeine,2,334,93747
2388,9866,2013,OH,JEFFERSON,39,81,39081,Morphine,3,334,93747
2389,9871,2013,OH,KNOX,39,83,39083,Heroin,49,234,93747
2390,9887,2013,OH,LOGAN,39,91,39091,Oxycodone,4,161,93747
2391,9888,2013,OH,LOGAN,39,91,39091,Oxymorphone,1,161,93747
2392,9892,2013,OH,LORAIN,39,93,39093,Buprenorphine,3,364,93747
2393,9893,2013,OH,LORAIN,39,93,39093,Hydrocodone,10,364,93747
2394,9898,2013,OH,LUCAS,39,95,39095,Hydromorphone,1,2015,93747
2395,9899,2013,OH,LUCAS,39,95,39095,Oxycodone,170,2015,93747
2396,9900,2013,OH,LUCAS,39,95,39095,Oxymorphone,4,2015,93747
2397,9904,2013,OH,MADISON,39,97,39097,Buprenorphine,5,404,93747
2398,9905,2013,OH,MADISON,39,97,39097,Hydrocodone,7,404,93747
2399,9906,2013,OH,MADISON,39,97,39097,Morphine,1,404,93747
2400,9908,2013,OH,MAHONING,39,99,39099,Heroin,388,2008,93747
2401,9909,2013,OH,MAHONING,39,99,39099,Oxycodone,90,2008,93747
2402,9922,2013,OH,MEDINA,39,103,39103,Buprenorphine,18,799,93747
2403,9923,2013,OH,MEDINA,39,103,39103,Codeine,1,799,93747
2404,9930,2013,OH,MONROE,39,111,39111,Buprenorphine,2,60,93747
2405,9931,2013,OH,MONROE,39,111,39111,Morphine,4,60,93747
2406,9937,2013,OH,MORGAN,39,115,39115,Oxycodone,2,43,93747
2407,9938,2013,OH,MORROW,39,117,39117,Hydromorphone,1,276,93747
2408,9962,2013,OH,KNOX,39,83,39083,Methadone,1,234,93747
2409,9963,2013,OH,LAKE,39,85,39085,Heroin,811,3544,93747
2410,9964,2013,OH,LAKE,39,85,39085,Methadone,5,3544,93747
2411,9967,2013,OH,LAWRENCE,39,87,39087,Oxycodone,92,245,93747
2412,9977,2013,OH,LICKING,39,89,39089,Morphine,6,1403,93747
2413,9980,2013,OH,LUCAS,39,95,39095,Codeine,2,2015,93747
2414,9990,2013,OH,MAHONING,39,99,39099,Propoxyphene,3,2008,93747
2415,10000,2013,OH,MEDINA,39,103,39103,Morphine,4,799,93747
2416,10001,2013,OH,MEDINA,39,103,39103,Pentazocine,1,799,93747
2417,10002,2013,OH,MEIGS,39,105,39105,Oxycodone,6,162,93747
2418,10003,2013,OH,MEIGS,39,105,39105,Oxymorphone,3,162,93747
2419,10005,2013,OH,MERCER,39,107,39107,Hydrocodone,5,159,93747
2420,10006,2013,OH,MERCER,39,107,39107,Oxycodone,1,159,93747
2421,10012,2013,OH,MIAMI,39,109,39109,Hydrocodone,11,526,93747
2422,10016,2013,OH,MONROE,39,111,39111,Heroin,9,60,93747
2423,10021,2013,OH,MONTGOMERY,39,113,39113,Hydrocodone,183,9436,93747
2424,10022,2013,OH,MONTGOMERY,39,113,39113,Mitragynine,35,9436,93747
2425,10024,2013,OH,MORROW,39,117,39117,Morphine,1,276,93747
2426,10025,2013,OH,MUSKINGUM,39,119,39119,Morphine,4,308,93747
2427,10040,2013,OH,PERRY,39,127,39127,Methadone,1,189,93747
2428,10045,2013,OH,PICKAWAY,39,129,39129,Hydrocodone,11,542,93747
2429,10046,2013,OH,PICKAWAY,39,129,39129,Oxycodone,46,542,93747
2430,10053,2013,OH,PREBLE,39,135,39135,Hydrocodone,5,202,93747
2431,10055,2013,OH,MERCER,39,107,39107,Buprenorphine,6,159,93747
2432,10068,2013,OH,MORROW,39,117,39117,Hydrocodone,8,276,93747
2433,10069,2013,OH,MORROW,39,117,39117,Methadone,1,276,93747
2434,10073,2013,OH,NOBLE,39,121,39121,Heroin,4,20,93747
2435,10074,2013,OH,NOBLE,39,121,39121,Oxycodone,3,20,93747
2436,10086,2013,OH,OTTAWA,39,123,39123,Oxycodone,38,318,93747
2437,10089,2013,OH,PAULDING,39,125,39125,Heroin,3,73,93747
2438,10091,2013,OH,PERRY,39,127,39127,Oxycodone,12,189,93747
2439,10096,2013,OH,PICKAWAY,39,129,39129,Buprenorphine,17,542,93747
2440,10097,2013,OH,PICKAWAY,39,129,39129,Morphine,4,542,93747
2441,10100,2013,OH,PIKE,39,131,39131,Hydrocodone,7,137,93747
2442,10106,2013,OH,PORTAGE,39,133,39133,Buprenorphine,14,2052,93747
2443,10107,2013,OH,PORTAGE,39,133,39133,Morphine,8,2052,93747
2444,10114,2013,OH,PREBLE,39,135,39135,Buprenorphine,2,202,93747
2445,10138,2013,OH,SANDUSKY,39,143,39143,Hydrocodone,5,335,93747
2446,10139,2013,OH,SANDUSKY,39,143,39143,Methadone,1,335,93747
2447,10142,2013,OH,SHELBY,39,149,39149,Oxycodone,5,380,93747
2448,10154,2013,OH,JACKSON,39,79,39079,Buprenorphine,38,522,93747
2449,10165,2013,OH,KNOX,39,83,39083,Hydrocodone,11,234,93747
2450,10168,2013,OH,LAKE,39,85,39085,Codeine,2,3544,93747
2451,10175,2013,OH,LAWRENCE,39,87,39087,Heroin,29,245,93747
2452,10182,2013,OH,LICKING,39,89,39089,Buprenorphine,11,1403,93747
2453,10183,2013,OH,LICKING,39,89,39089,Opiates,5,1403,93747
2454,10187,2013,OH,LUCAS,39,95,39095,Heroin,462,2015,93747
2455,10195,2013,OH,MAHONING,39,99,39099,Oxymorphone,3,2008,93747
2456,10198,2013,OH,MARION,39,101,39101,Hydrocodone,8,622,93747
2457,10205,2013,OH,MEIGS,39,105,39105,Heroin,35,162,93747
2458,10206,2013,OH,MEIGS,39,105,39105,Methadone,2,162,93747
2459,10208,2013,OH,MERCER,39,107,39107,Methadone,1,159,93747
2460,10210,2013,OH,MIAMI,39,109,39109,Codeine,1,526,93747
2461,10214,2013,OH,MONROE,39,111,39111,Oxycodone,11,60,93747
2462,10217,2013,OH,MONTGOMERY,39,113,39113,Hydromorphone,9,9436,93747
2463,10223,2013,OH,MORROW,39,117,39117,Buprenorphine,2,276,93747
2464,10226,2013,OH,MUSKINGUM,39,119,39119,Heroin,27,308,93747
